Bag ID,Enzyme,nmol_per_ml,SampleID,wet.wt,dry.wt,perc.moist,perc.dry,enz.raw,enz.wt,volume,activity
AS36,lap,0.069005702,AS36,3.88,1.364980545,0.266666667,0.733333333,0.3572,0.261946667,125,32.92927069
QR138,bxyl,0.038183725,QR138,1.46,7.877647059,0.647058824,0.352941176,0.2972,0.104894118,125,45.50270086
CO3,bxyl,0.12008705,CO3,3.89,2.122230769,0.125,0.875,0.2885,0.2524375,125,59.46375363
AS36,bxyl,0.143741482,AS36,3.88,1.364980545,0.266666667,0.733333333,0.3572,0.261946667,125,68.59291438
QR138,bcell,0.112894323,QR138,1.46,7.877647059,0.647058824,0.352941176,0.2972,0.104894118,125,134.5336672
CO3,bcell,0.760152729,CO3,3.89,2.122230769,0.125,0.875,0.2885,0.2524375,125,376.406402
AS36,bcell,0.78487029,AS36,3.88,1.364980545,0.266666667,0.733333333,0.3572,0.261946667,125,374.5372572
CO123,phos,0.984787171,CO123,2.83,1.32869281,0.222222222,0.777777778,0.1914,0.148866667,125,826.9036911
QR17,phos,0.983096239,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
AS99,phos,9.977746455,AS99,3.94,1.603082707,0.230769231,0.769230769,0.346,0.266153846,125,4686.080347
CO123,bglu,2.069024212,CO123,2.83,1.32869281,0.222222222,0.777777778,0.1914,0.148866667,125,1737.313206
QR17,bglu,1.55313116,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
AS99,bglu,20.80731337,AS99,3.94,1.603082707,0.230769231,0.769230769,0.346,0.266153846,125,9772.220882
CO123,nag,0.739866864,CO123,2.83,1.32869281,0.222222222,0.777777778,0.1914,0.148866667,125,621.2496047
QR17,nag,1.625880273,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
AS99,nag,10.15071103,AS99,3.94,1.603082707,0.230769231,0.769230769,0.346,0.266153846,125,4767.31371
CO123,lap,0.02736292,CO123,2.83,1.32869281,0.222222222,0.777777778,0.1914,0.148866667,125,22.97602954
QR17,lap,0.019843508,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
AS99,lap,0.100519733,AS99,3.94,1.603082707,0.230769231,0.769230769,0.346,0.266153846,125,47.20941243
CO123,bxyl,0.073504856,CO123,2.83,1.32869281,0.222222222,0.777777778,0.1914,0.148866667,125,61.72037817
QR17,bxyl,0.060298975,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
AS99,bxyl,1.382201883,AS99,3.94,1.603082707,0.230769231,0.769230769,0.346,0.266153846,125,649.1555092
CO123,bcell,0.33407213,CO123,2.83,1.32869281,0.222222222,0.777777778,0.1914,0.148866667,125,280.512872
QR17,bcell,0.183326879,QR17,4.04,3.676449275,1,0,0.2081,0,125,Inf
AS99,bcell,13.61663076,AS99,3.94,1.603082707,0.230769231,0.769230769,0.346,0.266153846,125,6395.093928
CO19,phos,1.614847244,CO19,3.15,1.276470588,0.176470588,0.823529412,0.3097,0.255047059,125,791.445729
QR87,phos,2.283622114,QR87,3.63,1.038638298,0.416666667,0.583333333,0.3563,0.207841666,125,1373.414531
AS180,phos,0.551089192,AS180,2.59,0.658484848,0.756756757,0.243243243,0.3254,0.079151351,125,870.3092003
CO19,bglu,1.971023077,CO19,3.15,1.276470588,0.176470588,0.823529412,0.3097,0.255047059,125,966.0095103
QR87,bglu,2.637124254,QR87,3.63,1.038638298,0.416666667,0.583333333,0.3563,0.207841666,125,1586.017559
AS180,bglu,2.356218379,AS180,2.59,0.658484848,0.756756757,0.243243243,0.3254,0.079151351,125,3721.064689
CO19,nag,3.260307505,CO19,3.15,1.276470588,0.176470588,0.823529412,0.3097,0.255047059,125,1597.89507
QR87,nag,1.145627408,QR87,3.63,1.038638298,0.416666667,0.583333333,0.3563,0.207841666,125,689.0024931
AS180,nag,0.76628038,AS180,2.59,0.658484848,0.756756757,0.243243243,0.3254,0.079151351,125,1210.150506
CO19,lap,0.037166993,CO19,3.15,1.276470588,0.176470588,0.823529412,0.3097,0.255047059,125,18.21575244
QR87,lap,0.025832154,QR87,3.63,1.038638298,0.416666667,0.583333333,0.3563,0.207841666,125,15.53595714
AS180,lap,0.016995018,AS180,2.59,0.658484848,0.756756757,0.243243243,0.3254,0.079151351,125,26.83943128
CO19,bxyl,0.099870632,CO19,3.15,1.276470588,0.176470588,0.823529412,0.3097,0.255047059,125,48.94715919
QR87,bxyl,0.062252569,QR87,3.63,1.038638298,0.416666667,0.583333333,0.3563,0.207841666,125,37.43989955
AS180,bxyl,0.208454914,AS180,2.59,0.658484848,0.756756757,0.243243243,0.3254,0.079151351,125,329.2030252
CO19,bcell,-1403.125,CO19,3.15,1.276470588,0.176470588,0.823529412,0.3097,0.255047059,125,-687679.4647
QR87,bcell,-246.6666667,QR87,3.63,1.038638298,0.416666667,0.583333333,0.3563,0.207841666,125,-148350.1067
AS180,bcell,-1419.375,AS180,2.59,0.658484848,0.756756757,0.243243243,0.3254,0.079151351,125,-2241552.074
AS157,phos,1.924775362,AS157,2.56,0.906692913,0.70967742,0.29032258,0.3137,0.091074193,125,2641.768346
CO17,phos,1.595467694,CO17,4.66,4.915502959,0.833333333,0.166666667,0.2843,0.047383333,125,4208.936963
QR128,phos,3.121887571,QR128,2.22,1.305691057,0.222222222,0.777777778,0.265,0.206111111,125,1893.328043
AS157,bglu,1.707374972,AS157,2.56,0.906692913,0.70967742,0.29032258,0.3137,0.091074193,125,2343.384712
CO17,bglu,2.697576537,CO17,4.66,4.915502959,0.833333333,0.166666667,0.2843,0.047383333,125,7116.364464
QR128,bglu,2.763917497,QR128,2.22,1.305691057,0.222222222,0.777777778,0.265,0.206111111,125,1676.230289
AS157,nag,1.214571551,AS157,2.56,0.906692913,0.70967742,0.29032258,0.3137,0.091074193,125,1667.00839
CO17,nag,1.004204392,CO17,4.66,4.915502959,0.833333333,0.166666667,0.2843,0.047383333,125,2649.149839
QR128,nag,2.140114236,QR128,2.22,1.305691057,0.222222222,0.777777778,0.265,0.206111111,125,1297.912947
AS157,lap,0.057615189,AS157,2.56,0.906692913,0.70967742,0.29032258,0.3137,0.091074193,125,79.07727142
CO17,lap,0.01040345,CO17,4.66,4.915502959,0.833333333,0.166666667,0.2843,0.047383333,125,27.44490996
QR128,lap,0.070482881,QR128,2.22,1.305691057,0.222222222,0.777777778,0.265,0.206111111,125,42.74568251
AS157,bxyl,0.109283787,AS157,2.56,0.906692913,0.70967742,0.29032258,0.3137,0.091074193,125,149.9928018
CO17,bxyl,0.13100003,CO17,4.66,4.915502959,0.833333333,0.166666667,0.2843,0.047383333,125,345.5857308
QR128,bxyl,0.229687163,QR128,2.22,1.305691057,0.222222222,0.777777778,0.265,0.206111111,125,139.2981447
AS157,bcell,0.339247661,AS157,2.56,0.906692913,0.70967742,0.29032258,0.3137,0.091074193,125,465.6199109
CO17,bcell,0.536726062,CO17,4.66,4.915502959,0.833333333,0.166666667,0.2843,0.047383333,125,1415.914701
QR128,bcell,0.418633456,QR128,2.22,1.305691057,0.222222222,0.777777778,0.265,0.206111111,125,253.8882145
CO60,phos,1.922277183,CO60,3,0.985321637,0.181818181,0.818181819,0.3368,0.275563637,125,871.9751651
QR113,phos,2.648955448,QR113,3.56,1.466017699,0.25,0.75,0.2607,0.195525,125,1693.488971
AS174,phos,0.762010608,AS174,1.94,1.033846154,0,1,0.1727,0.1727,125,551.5421305
CO60,bglu,4.620176145,CO60,3,0.985321637,0.181818181,0.818181819,0.3368,0.275563637,125,2095.784569
QR113,bglu,3.096105525,QR113,3.56,1.466017699,0.25,0.75,0.2607,0.195525,125,1979.353999
AS174,bglu,1.446941435,AS174,1.94,1.033846154,0,1,0.1727,0.1727,125,1047.294032
CO60,nag,3.514548759,CO60,3,0.985321637,0.181818181,0.818181819,0.3368,0.275563637,125,1594.254597
QR113,nag,1.807552569,QR113,3.56,1.466017699,0.25,0.75,0.2607,0.195525,125,1155.576377
AS174,nag,0.329083599,AS174,1.94,1.033846154,0,1,0.1727,0.1727,125,238.1902137
CO60,lap,0.054326052,CO60,3,0.985321637,0.181818181,0.818181819,0.3368,0.275563637,125,24.64315177
QR113,lap,0.037343859,QR113,3.56,1.466017699,0.25,0.75,0.2607,0.195525,125,23.87409469
AS174,lap,0.024996831,AS174,1.94,1.033846154,0,1,0.1727,0.1727,125,18.09266854
CO60,bxyl,0.267500819,CO60,3,0.985321637,0.181818181,0.818181819,0.3368,0.275563637,125,121.3425791
QR113,bxyl,0.158206564,QR113,3.56,1.466017699,0.25,0.75,0.2607,0.195525,125,101.1421583
AS174,bxyl,0.051843777,AS174,1.94,1.033846154,0,1,0.1727,0.1727,125,37.52444788
CO60,bcell,1.053238632,CO60,3,0.985321637,0.181818181,0.818181819,0.3368,0.275563637,125,477.7656095
QR113,bcell,0.808085374,QR113,3.56,1.466017699,0.25,0.75,0.2607,0.195525,125,516.6125647
AS174,bcell,0.438856152,AS174,1.94,1.033846154,0,1,0.1727,0.1727,125,317.6434219
QR122,phos,1.101185377,QR122,2.45,0.882608696,0.470588236,0.529411764,0.2114,0.111917647,125,1229.90588
CO35,phos,2.218953647,CO35,3.98,2.638888889,0.2,0.8,0.2864,0.22912,125,1210.584872
AS97,phos,2.88353126,AS97,2.76,1.601351351,0.357142857,0.642857143,0.2297,0.147664286,125,2440.951819
QR122,bglu,2.556066203,QR122,2.45,0.882608696,0.470588236,0.529411764,0.2114,0.111917647,125,2854.851616
CO35,bglu,3.968658499,CO35,3.98,2.638888889,0.2,0.8,0.2864,0.22912,125,2165.163724
AS97,bglu,2.717781661,AS97,2.76,1.601351351,0.357142857,0.642857143,0.2297,0.147664286,125,2300.642334
QR122,nag,0.472461281,QR122,2.45,0.882608696,0.470588236,0.529411764,0.2114,0.111917647,125,527.6885432
CO35,nag,3.185617661,CO35,3.98,2.638888889,0.2,0.8,0.2864,0.22912,125,1737.963546
AS97,nag,1.276516687,AS97,2.76,1.601351351,0.357142857,0.642857143,0.2297,0.147664286,125,1080.590237
QR122,lap,0.050993931,QR122,2.45,0.882608696,0.470588236,0.529411764,0.2114,0.111917647,125,56.95474787
CO35,lap,0.009750109,CO35,3.98,2.638888889,0.2,0.8,0.2864,0.22912,125,5.319324705
AS97,lap,0.059191883,AS97,2.76,1.601351351,0.357142857,0.642857143,0.2297,0.147664286,125,50.10680386
QR122,bxyl,0.061555053,QR122,2.45,0.882608696,0.470588236,0.529411764,0.2114,0.111917647,125,68.75038814
CO35,bxyl,0.170467881,CO35,3.98,2.638888889,0.2,0.8,0.2864,0.22912,125,93.00141927
AS97,bxyl,0.146661775,AS97,2.76,1.601351351,0.357142857,0.642857143,0.2297,0.147664286,125,124.1513593
QR122,bcell,0.154645515,QR122,2.45,0.882608696,0.470588236,0.529411764,0.2114,0.111917647,125,172.7224432
CO35,bcell,0.783689615,CO35,3.98,2.638888889,0.2,0.8,0.2864,0.22912,125,427.5541283
AS97,bcell,0.475288281,AS97,2.76,1.601351351,0.357142857,0.642857143,0.2297,0.147664286,125,402.3385532
QR134,phos,3.436635677,QR134,3.25,1.000204082,0.076923077,0.923076923,0.3495,0.322615384,125,1331.552929
CO23,phos,2.102010499,CO23,4.65,2.271160714,-0.111111111,1.111111111,0.3193,0.354777778,125,740.608146
AS138,phos,5.160346311,AS138,2.14,1.042674419,0.25,0.75,0.2503,0.187725,125,3436.107545
QR134,bglu,2.372542577,QR134,3.25,1.000204082,0.076923077,0.923076923,0.3495,0.322615384,125,919.261253
CO23,bglu,2.880933919,CO23,4.65,2.271160714,-0.111111111,1.111111111,0.3193,0.354777778,125,1015.048749
AS138,bglu,5.636692259,AS138,2.14,1.042674419,0.25,0.75,0.2503,0.187725,125,3753.29089
QR134,nag,1.385113259,QR134,3.25,1.000204082,0.076923077,0.923076923,0.3495,0.322615384,125,536.6735934
CO23,nag,1.89765217,CO23,4.65,2.271160714,-0.111111111,1.111111111,0.3193,0.354777778,125,668.605916
AS138,nag,1.851923062,AS138,2.14,1.042674419,0.25,0.75,0.2503,0.187725,125,1233.135612
QR134,lap,0.047055492,QR134,3.25,1.000204082,0.076923077,0.923076923,0.3495,0.322615384,125,18.23203955
CO23,lap,0.012862002,CO23,4.65,2.271160714,-0.111111111,1.111111111,0.3193,0.354777778,125,4.531710707
AS138,lap,0.056610564,AS138,2.14,1.042674419,0.25,0.75,0.2503,0.187725,125,37.69514195
QR134,bxyl,0.186319464,QR134,3.25,1.000204082,0.076923077,0.923076923,0.3495,0.322615384,125,72.19101796
CO23,bxyl,0.153034705,CO23,4.65,2.271160714,-0.111111111,1.111111111,0.3193,0.354777778,125,53.91921175
AS138,bxyl,0.348617561,AS138,2.14,1.042674419,0.25,0.75,0.2503,0.187725,125,232.1331473
QR134,bcell,0.647202687,QR134,3.25,1.000204082,0.076923077,0.923076923,0.3495,0.322615384,125,250.7640363
CO23,bcell,0.479352922,CO23,4.65,2.271160714,-0.111111111,1.111111111,0.3193,0.354777778,125,168.8919628
AS138,bcell,0.570776827,AS138,2.14,1.042674419,0.25,0.75,0.2503,0.187725,125,380.0618108
QR94,phos,1.342224458,QR94,2.01,2.104109589,0.2,0.8,0.2185,0.1748,125,959.8287028
QR148,phos,1.198860493,QR148,2.04,1.186486486,0.133333333,0.866666667,3075,2665,125,0.05623173
QR13,phos,6.065636585,QR13,1.99,0.218,0.083333335,0.916666665,0.2624,0.240533333,125,3152.180879
QR94,bglu,1.429053628,QR94,2.01,2.104109589,0.2,0.8,0.2185,0.1748,125,1021.920501
QR148,bglu,3.663546087,QR148,2.04,1.186486486,0.133333333,0.866666667,3075,2665,125,0.17183612
QR13,bglu,3.436143286,QR13,1.99,0.218,0.083333335,0.916666665,0.2624,0.240533333,125,1785.689765
QR94,nag,0.906806243,QR94,2.01,2.104109589,0.2,0.8,0.2185,0.1748,125,648.4598423
QR148,nag,0.635790253,QR148,2.04,1.186486486,0.133333333,0.866666667,3075,2665,125,0.029821306
QR13,nag,1.206536674,QR13,1.99,0.218,0.083333335,0.916666665,0.2624,0.240533333,125,627.0111605
QR94,lap,0.078929733,QR94,2.01,2.104109589,0.2,0.8,0.2185,0.1748,125,56.44288692
QR148,lap,0.04489889,QR148,2.04,1.186486486,0.133333333,0.866666667,3075,2665,125,0.002105952
QR13,lap,0.069372469,QR13,1.99,0.218,0.083333335,0.916666665,0.2624,0.240533333,125,36.05138023
QR94,bxyl,0.107485059,QR94,2.01,2.104109589,0.2,0.8,0.2185,0.1748,125,76.86288566
QR148,bxyl,0.096334327,QR148,2.04,1.186486486,0.133333333,0.866666667,3075,2665,125,0.004518496
QR13,bxyl,0.16241709,QR13,1.99,0.218,0.083333335,0.916666665,0.2624,0.240533333,125,84.40466863
QR94,bcell,0.479617634,QR94,2.01,2.104109589,0.2,0.8,0.2185,0.1748,125,342.975997
QR148,bcell,0.186902402,QR148,2.04,1.186486486,0.133333333,0.866666667,3075,2665,125,0.008766529
QR13,bcell,0.613821118,QR13,1.99,0.218,0.083333335,0.916666665,0.2624,0.240533333,125,318.9896335
QR50,phos,3.098290351,QR50,2.04,1.875,0,1,0.3084,0.3084,125,1255.792133
AS168,phos,1.426143427,AS168,2.26,0.315051546,0.22222222,0.77777778,0.2978,0.231622223,125,769.6495009
QR77,phos,12.12540614,QR77,2.23,1.962786885,0.181818182,0.818181818,0.3192,0.261163636,125,5803.548269
QR50,bglu,2.352419129,QR50,2.04,1.875,0,1,0.3084,0.3084,125,953.4772736
AS168,bglu,2.349008357,AS168,2.26,0.315051546,0.22222222,0.77777778,0.2978,0.231622223,125,1267.693751
QR77,bglu,6.050958629,QR77,2.23,1.962786885,0.181818182,0.818181818,0.3192,0.261163636,125,2896.152926
QR50,nag,0.672049437,QR50,2.04,1.875,0,1,0.3084,0.3084,125,272.3935785
AS168,nag,1.190284945,AS168,2.26,0.315051546,0.22222222,0.77777778,0.2978,0.231622223,125,642.3633113
QR77,nag,5.533768893,QR77,2.23,1.962786885,0.181818182,0.818181818,0.3192,0.261163636,125,2648.61189
QR50,lap,0.115240104,QR50,2.04,1.875,0,1,0.3084,0.3084,125,46.70886191
AS168,lap,0.06009175,AS168,2.26,0.315051546,0.22222222,0.77777778,0.2978,0.231622223,125,32.42982782
QR77,lap,0.081143002,QR77,2.23,1.962786885,0.181818182,0.818181818,0.3192,0.261163636,125,38.83724148
QR50,bxyl,0.135126913,QR50,2.04,1.875,0,1,0.3084,0.3084,125,54.76933909
AS168,bxyl,0.109794106,AS168,2.26,0.315051546,0.22222222,0.77777778,0.2978,0.231622223,125,59.2527916
QR77,bxyl,0.329151854,QR77,2.23,1.962786885,0.181818182,0.818181818,0.3192,0.261163636,125,157.5410054
QR50,bcell,0.299560205,QR50,2.04,1.875,0,1,0.3084,0.3084,125,121.417074
AS168,bcell,0.613425304,AS168,2.26,0.315051546,0.22222222,0.77777778,0.2978,0.231622223,125,331.0483856
QR77,bcell,1.354977003,QR77,2.23,1.962786885,0.181818182,0.818181818,0.3192,0.261163636,125,648.5287462
QR119,phos,1.595951625,QR119,2.3,1.4554,0.111111111,0.888888889,0.2729,0.242577778,125,822.3917079
AS7,phos,3.666194065,AS7,2.34,0.551730769,0.222222221,0.777777779,0.2443,0.190011111,125,2411.828739
QR68,phos,1.784272409,QR68,3.88,1.670307692,0,1,0.211,0.211,125,1057.033417
QR119,bglu,1.530275532,QR119,2.3,1.4554,0.111111111,0.888888889,0.2729,0.242577778,125,788.5489062
AS7,bglu,4.931131938,AS7,2.34,0.551730769,0.222222221,0.777777779,0.2443,0.190011111,125,3243.976044
QR68,bglu,1.987669204,QR68,3.88,1.670307692,0,1,0.211,0.211,125,1177.52915
QR119,nag,1.164624291,QR119,2.3,1.4554,0.111111111,0.888888889,0.2729,0.242577778,125,600.1293176
AS7,nag,1.960340811,AS7,2.34,0.551730769,0.222222221,0.777777779,0.2443,0.190011111,125,1289.622486
QR68,nag,0.703370493,QR68,3.88,1.670307692,0,1,0.211,0.211,125,416.688681
QR119,lap,0.038010605,QR119,2.3,1.4554,0.111111111,0.888888889,0.2729,0.242577778,125,19.58681297
AS7,lap,0.202832362,AS7,2.34,0.551730769,0.222222221,0.777777779,0.2443,0.190011111,125,133.4345405
QR68,lap,0.068651196,QR68,3.88,1.670307692,0,1,0.211,0.211,125,40.67013959
QR119,bxyl,0.140130444,QR119,2.3,1.4554,0.111111111,0.888888889,0.2729,0.242577778,125,72.20902755
AS7,bxyl,0.184069835,AS7,2.34,0.551730769,0.222222221,0.777777779,0.2443,0.190011111,125,121.0914943
QR68,bxyl,0.079207054,QR68,3.88,1.670307692,0,1,0.211,0.211,125,46.92361024
QR119,bcell,0.384536212,QR119,2.3,1.4554,0.111111111,0.888888889,0.2729,0.242577778,125,198.1509884
AS7,bcell,1.184068141,AS7,2.34,0.551730769,0.222222221,0.777777779,0.2443,0.190011111,125,778.946646
QR68,bcell,0.17799026,QR68,3.88,1.670307692,0,1,0.211,0.211,125,105.4444668
QR163,phos,1.65582052,QR163,2.29,0.4482,-0.142857142,1.142857142,0.218,0.249142857,125,830.7585757
QR203,phos,4.698486882,QR203,2.35,1.058571429,0.111111111,0.888888889,0.2466,0.2192,125,2679.337866
CO84,phos,1.407443717,CO84,2.07,0.24987013,0.333333332,0.666666668,0.199,0.132666667,125,1326.109026
QR163,bglu,1.530735157,QR163,2.29,0.4482,-0.142857142,1.142857142,0.218,0.249142857,125,768.0007242
QR203,bglu,1.389218828,QR203,2.35,1.058571429,0.111111111,0.888888889,0.2466,0.2192,125,792.2096416
CO84,bglu,3.862231014,CO84,2.07,0.24987013,0.333333332,0.666666668,0.199,0.132666667,125,3639.03675
QR163,nag,0.532092178,QR163,2.29,0.4482,-0.142857142,1.142857142,0.218,0.249142857,125,266.9613854
QR203,nag,1.362432291,QR203,2.35,1.058571429,0.111111111,0.888888889,0.2466,0.2192,125,776.9344724
CO84,nag,2.466609474,CO84,2.07,0.24987013,0.333333332,0.666666668,0.199,0.132666667,125,2324.06671
QR163,lap,0.032806088,QR163,2.29,0.4482,-0.142857142,1.142857142,0.218,0.249142857,125,16.45947635
QR203,lap,0.027733223,QR203,2.35,1.058571429,0.111111111,0.888888889,0.2466,0.2192,125,15.81502214
CO84,lap,0.002887529,CO84,2.07,0.24987013,0.333333332,0.666666668,0.199,0.132666667,125,2.720661917
QR163,bxyl,0.057677459,QR163,2.29,0.4482,-0.142857142,1.142857142,0.218,0.249142857,125,28.93794539
QR203,bxyl,0.129051085,QR203,2.35,1.058571429,0.111111111,0.888888889,0.2466,0.2192,125,73.59208793
CO84,bxyl,0.106371614,CO84,2.07,0.24987013,0.333333332,0.666666668,0.199,0.132666667,125,100.2245108
QR163,bcell,0.233784607,QR163,2.29,0.4482,-0.142857142,1.142857142,0.218,0.249142857,125,117.294456
QR203,bcell,0.245667726,QR203,2.35,1.058571429,0.111111111,0.888888889,0.2466,0.2192,125,140.0933659
CO84,bcell,0.650500001,CO84,2.07,0.24987013,0.333333332,0.666666668,0.199,0.132666667,125,612.9082911
CO119,phos,0.658949018,CO119,2.72,1.483125,0.363636364,0.636363636,0.2159,0.137390909,125,599.5202143
AS134,phos,6.146569122,AS134,2.13,1.666506024,0.375,0.625,0.2166,0.135375,125,5675.502421
QR192,phos,2.419187578,QR192,2.84,1.232987013,0.357142857,0.642857143,0.2003,0.128764286,125,2348.46522
CO119,bglu,1.961016092,CO119,2.72,1.483125,0.363636364,0.636363636,0.2159,0.137390909,125,1784.157432
AS134,bglu,4.732826123,AS134,2.13,1.666506024,0.375,0.625,0.2166,0.135375,125,4370.107223
QR192,bglu,1.673809723,QR192,2.84,1.232987013,0.357142857,0.642857143,0.2003,0.128764286,125,1624.877688
CO119,nag,0.550274964,CO119,2.72,1.483125,0.363636364,0.636363636,0.2159,0.137390909,125,500.6471751
AS134,nag,2.525550439,AS134,2.13,1.666506024,0.375,0.625,0.2166,0.135375,125,2331.994865
QR192,nag,0.581106279,QR192,2.84,1.232987013,0.357142857,0.642857143,0.2003,0.128764286,125,564.1182589
CO119,lap,0.027544473,CO119,2.72,1.483125,0.363636364,0.636363636,0.2159,0.137390909,125,25.06031293
AS134,lap,0.102230516,AS134,2.13,1.666506024,0.375,0.625,0.2166,0.135375,125,94.39567494
QR192,lap,0.062345256,QR192,2.84,1.232987013,0.357142857,0.642857143,0.2003,0.128764286,125,60.52265954
CO119,bxyl,0.065423072,CO119,2.72,1.483125,0.363636364,0.636363636,0.2159,0.137390909,125,59.52274499
AS134,bxyl,0.194345693,AS134,2.13,1.666506024,0.375,0.625,0.2166,0.135375,125,179.4512403
QR192,bxyl,0.082029201,QR192,2.84,1.232987013,0.357142857,0.642857143,0.2003,0.128764286,125,79.63116494
CO119,bcell,0.562077083,CO119,2.72,1.483125,0.363636364,0.636363636,0.2159,0.137390909,125,511.3848939
AS134,bcell,1.110557763,AS134,2.13,1.666506024,0.375,0.625,0.2166,0.135375,125,1025.445765
QR192,bcell,0.383571365,QR192,2.84,1.232987013,0.357142857,0.642857143,0.2003,0.128764286,125,372.358067
AS13,phos,2.699713229,AS13,2.09,0.584074074,0.142857142,0.857142858,0.3049,0.261342857,125,1291.269857
CO75,phos,1.11508662,CO75,6.71,1.668379374,0.133333333,0.866666667,0.2443,0.211726667,125,658.3291064
CO174,phos,0.943162402,CO174,4.02,3.969889299,0,1,0.3653,0.3653,125,322.7355605
AS13,bglu,2.893507346,AS13,2.09,0.584074074,0.142857142,0.857142858,0.3049,0.261342857,125,1383.96137
CO75,bglu,2.651572513,CO75,6.71,1.668379374,0.133333333,0.866666667,0.2443,0.211726667,125,1565.445528
CO174,bglu,1.716742757,CO174,4.02,3.969889299,0,1,0.3653,0.3653,125,587.442772
AS13,nag,1.016011928,AS13,2.09,0.584074074,0.142857142,0.857142858,0.3049,0.261342857,125,485.9573834
CO75,nag,1.138542484,CO75,6.71,1.668379374,0.133333333,0.866666667,0.2443,0.211726667,125,672.1770692
CO174,nag,1.23523673,CO174,4.02,3.969889299,0,1,0.3653,0.3653,125,422.67887
AS13,lap,0.043470688,AS13,2.09,0.584074074,0.142857142,0.857142858,0.3049,0.261342857,125,20.79198186
CO75,lap,0.026185029,CO75,6.71,1.668379374,0.133333333,0.866666667,0.2443,0.211726667,125,15.45921742
CO174,lap,0.034766947,CO174,4.02,3.969889299,0,1,0.3653,0.3653,125,11.89671058
AS13,bxyl,0.137461149,AS13,2.09,0.584074074,0.142857142,0.857142858,0.3049,0.261342857,125,65.74751602
CO75,bxyl,0.079031641,CO75,6.71,1.668379374,0.133333333,0.866666667,0.2443,0.211726667,125,46.65900246
CO174,bxyl,0.059961819,CO174,4.02,3.969889299,0,1,0.3653,0.3653,125,20.51800529
AS13,bcell,0.638378631,AS13,2.09,0.584074074,0.142857142,0.857142858,0.3049,0.261342857,125,305.3357946
CO75,bcell,0.46055735,CO75,6.71,1.668379374,0.133333333,0.866666667,0.2443,0.211726667,125,271.9056112
CO174,bcell,0.539446193,CO174,4.02,3.969889299,0,1,0.3653,0.3653,125,184.5901291
QR64,phos,4.235324605,QR64,8.47,2.648317107,0.333333333,0.666666667,0.2314,0.154266667,125,3431.820924
AS126,phos,2.867325357,AS126,2,0.342222222,0,1,0.1956,0.1956,125,1832.390949
AS11,phos,4.63304349,AS11,3.55,1.493303965,0.090909091,0.909090909,0.2594,0.235818182,125,2455.834539
QR64,bglu,1.042497452,QR64,8.47,2.648317107,0.333333333,0.666666667,0.2314,0.154266667,125,844.7202756
AS126,bglu,2.935327191,AS126,2,0.342222222,0,1,0.1956,0.1956,125,1875.848154
AS11,bglu,3.523214613,AS11,3.55,1.493303965,0.090909091,0.909090909,0.2594,0.235818182,125,1867.548223
QR64,nag,1.088284154,QR64,8.47,2.648317107,0.333333333,0.666666667,0.2314,0.154266667,125,881.8205636
AS126,nag,0.222860326,AS126,2,0.342222222,0,1,0.1956,0.1956,125,142.4209649
AS11,nag,0.994919132,AS11,3.55,1.493303965,0.090909091,0.909090909,0.2594,0.235818182,125,527.3761777
QR64,lap,0.023765073,QR64,8.47,2.648317107,0.333333333,0.666666667,0.2314,0.154266667,125,19.25648723
AS126,lap,0.064877199,AS126,2,0.342222222,0,1,0.1956,0.1956,125,41.46037765
AS11,lap,0.050087978,AS11,3.55,1.493303965,0.090909091,0.909090909,0.2594,0.235818182,125,26.55010399
QR64,bxyl,0.104304316,QR64,8.47,2.648317107,0.333333333,0.666666667,0.2314,0.154266667,125,84.5162458
AS126,bxyl,0.142094862,AS126,2,0.342222222,0,1,0.1956,0.1956,125,90.80704349
AS11,bxyl,0.182127497,AS11,3.55,1.493303965,0.090909091,0.909090909,0.2594,0.235818182,125,96.54021108
QR64,bcell,0.474759166,QR64,8.47,2.648317107,0.333333333,0.666666667,0.2314,0.154266667,125,384.6903348
AS126,bcell,0.698363381,AS126,2,0.342222222,0,1,0.1956,0.1956,125,446.2956169
AS11,bcell,0.556323189,AS11,3.55,1.493303965,0.090909091,0.909090909,0.2594,0.235818182,125,294.8898939
QR36,phos,1.691941636,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,762.4793313
QR55,phos,3.86570037,QR55,3.4,1.871320755,0.090909091,0.909090909,0.2381,0.216454545,125,2232.397321
QR36,bglu,0.122171504,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,55.05700968
QR55,bglu,2.507015057,QR55,3.4,1.871320755,0.090909091,0.909090909,0.2381,0.216454545,125,1447.772243
QR36,nag,0.969384547,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,436.8564881
QR55,nag,1.765445344,QR55,3.4,1.871320755,0.090909091,0.909090909,0.2381,0.216454545,125,1019.524298
QR36,lap,0.008402844,QR36,5.28,3.752380952,0.125,0.875,0.317,0.277375,125,3.786770513
