"Enzyme","Sample","nmol_per_ml","SampleID","wet.wt","dry.wt","perc.moist","perc.dry","enz.raw","enz.wt","volume","activity"
"lap","AS177","-0.0361604207758054","AS177",4.29,1.61187291,"0.153846154","0.846153846",0.279,"0.236076923",125,-19.1465245291073
"lap","CO38","-0.0704584040747029","CO38",4.39,2.456278317,"0.388888889","0.611111111",0.2581,"0.157727778",125,-55.8386139779251
"lap","CO29","-0.0692963752665245","CO29",4.46,2.060314465,"0.117647059","0.882352941",0.2946,"0.259941176",125,-33.3231042561551
"bxyl","AS177","0.134609146934804","AS177",4.29,1.61187291,"0.153846154","0.846153846",0.279,"0.236076923",125,71.2739862627339
"bxyl","CO38","0.111600364409353","CO38",4.39,2.456278317,"0.388888889","0.611111111",0.2581,"0.157727778",125,88.4438095055718
"bxyl","CO29","0.119995176073324","CO29",4.46,2.060314465,"0.117647059","0.882352941",0.2946,"0.259941176",125,57.7030435884675
"bcell","AS177","0.721015535097813","AS177",4.29,1.61187291,"0.153846154","0.846153846",0.279,"0.236076923",125,381.769385765955
"bcell","CO38","0.47610400929692","CO38",4.39,2.456278317,"0.388888889","0.611111111",0.2581,"0.157727778",125,377.314648800258
"bcell","CO29","0.467702620353443","CO29",4.46,2.060314465,"0.117647059","0.882352941",0.2946,"0.259941176",125,224.907913566492
"phos","AS100","2.44503934452827","AS100",2.28,1.416666667,"0.181818182","0.818181818",0.2221,"0.181718182",125,1681.88958695412
"phos","AS67","1.80541192692175","AS67",3.49,1.481136364,"0.375","0.625",0.2501,"0.1563125",125,1443.75204072111
"phos","QR100","1.39133070627463","QR100",4.77,3,"0.368421053","0.631578947",0.2613,"0.165031579",125,1053.83672226955
"bglu","AS100","3.58070348454964","AS100",2.28,1.416666667,"0.181818182","0.818181818",0.2221,"0.181718182",125,2463.08834175275
"bglu","AS67","2.00313807531381","AS67",3.49,1.481136364,"0.375","0.625",0.2501,"0.1563125",125,1601.8697123661
"bglu","QR100","2.14156735283496","QR100",4.77,3,"0.368421053","0.631578947",0.2613,"0.165031579",125,1622.08906153876
"nag","AS100","1.170168762409","AS100",2.28,1.416666667,"0.181818182","0.818181818",0.2221,"0.181718182",125,804.933736906552
"nag","AS67","1.34052579365079","AS67",3.49,1.481136364,"0.375","0.625",0.2501,"0.1563125",125,1071.99183818536
"nag","QR100","1.08176051980198","QR100",4.77,3,"0.368421053","0.631578947",0.2613,"0.165031579",125,819.358729975234
"lap","AS100","0.0240709459459459","AS100",2.28,1.416666667,"0.181818182","0.818181818",0.2221,"0.181718182",125,16.557882156466
"lap","AS67","-0.005824111822947","AS67",3.49,1.481136364,"0.375","0.625",0.2501,"0.1563125",125,-4.6574264877625
"lap","QR100","-0.0191552062868369","QR100",4.77,3,"0.368421053","0.631578947",0.2613,"0.165031579",125,-14.5087431167014
"bxyl","AS100","0.164145123384254","AS100",2.28,1.416666667,"0.181818182","0.818181818",0.2221,"0.181718182",125,112.911873744322
"bxyl","AS67","0.105076830370594","AS67",3.49,1.481136364,"0.375","0.625",0.2501,"0.1563125",125,84.0278531552131
"bxyl","QR100","0.0635895970277222","QR100",4.77,3,"0.368421053","0.631578947",0.2613,"0.165031579",125,48.1647189988122
"bcell","AS100","1.13056620465939","AS100",2.28,1.416666667,"0.181818182","0.818181818",0.2221,"0.181718182",125,777.691995523176
"bcell","AS67","0.499131944444444","AS67",3.49,1.481136364,"0.375","0.625",0.2501,"0.1563125",125,399.145897196677
"bcell","QR100","0.329057445621863","QR100",4.77,3,"0.368421053","0.631578947",0.2613,"0.165031579",125,249.238242474387
"phos","QR138","0.895893027698185","QR138",1.46,7.877647059,"0.647058824","0.352941176",0.2972,"0.104894118",125,1067.61590256446
"phos","CO3","2.09821428571429","CO3",3.89,2.122230769,"0.125","0.875",0.2885,"0.2524375",125,1038.97711597638
"phos","AS36","3.85597799390903","AS36",3.88,1.364980545,"0.266666667","0.733333333",0.3572,"0.261946667",125,1840.05872171921
"bglu","QR138","0.698403369575864","QR138",1.46,7.877647059,"0.647058824","0.352941176",0.2972,"0.104894118",125,832.271845757672
"bglu","CO3","2.72","CO3",3.89,2.122230769,"0.125","0.875",0.2885,"0.2524375",125,1346.86803664273
"bglu","AS36","4.39668174962293","AS36",3.88,1.364980545,"0.266666667","0.733333333",0.3572,"0.261946667",125,2098.08059402743
"nag","QR138","0.547430289775834","QR138",1.46,7.877647059,"0.647058824","0.352941176",0.2972,"0.104894118",125,652.360566318688
"nag","CO3","1.46124750214102","CO3",3.89,2.122230769,"0.125","0.875",0.2885,"0.2524375",125,723.56895377124
"nag","AS36","2.04516267123288","AS36",3.88,1.364980545,"0.266666667","0.733333333",0.3572,"0.261946667",125,975.944213499422
"lap","QR138","0.0214078374455733","QR138",1.46,7.877647059,"0.647058824","0.352941176",0.2972,"0.104894118",125,25.511246309318
"lap","CO3","0.00727189222290263","CO3",3.89,2.122230769,"0.125","0.875",0.2885,"0.2524375",125,3.60083794152148
"lap","AS36","0.0707004274909569","AS36",3.88,1.364980545,"0.266666667","0.733333333",0.3572,"0.261946667",125,33.7379877269811
"bxyl","QR138","0.0385462555066079","QR138",1.46,7.877647059,"0.647058824","0.352941176",0.2972,"0.104894118",125,45.9347199842606
"bxyl","CO3","0.120352716873213","CO3",3.89,2.122230769,"0.125","0.875",0.2885,"0.2524375",125,59.595304220457
"bxyl","AS36","0.144686204854944","AS36",3.88,1.364980545,"0.266666667","0.733333333",0.3572,"0.261946667",125,69.043732504785
"bcell","QR138","0.111847555923778","QR138",1.46,7.877647059,"0.647058824","0.352941176",0.2972,"0.104894118",125,133.286258152933
"bcell","CO3","0.758006584854834","CO3",3.89,2.122230769,"0.125","0.875",0.2885,"0.2524375",125,375.343691435917
"bcell","AS36","0.781403336604514","AS36",3.88,1.364980545,"0.266666667","0.733333333",0.3572,"0.261946667",125,372.882839832294
"phos","CO123","1.02480033627575","CO123",2.83,1.32869281,"0.222222222","0.777777778",0.1914,"0.148866667",125,860.501847834537
"phos","QR17","1.0356221792392","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"phos","AS99","9.99271800473329","AS99",3.94,1.603082707,"0.230769231","0.769230769",0.346,"0.266153846",125,4693.11178239243
"bglu","CO123","2.06959706959707","CO123",2.83,1.32869281,"0.222222222","0.777777778",0.1914,"0.148866667",125,1737.79422158779
"bglu","QR17","1.55359441073727","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"bglu","AS99","20.8058823529412","AS99",3.94,1.603082707,"0.230769231","0.769230769",0.346,"0.266153846",125,9771.54879857588
"nag","CO123","0.738275340393343","CO123",2.83,1.32869281,"0.222222222","0.777777778",0.1914,"0.148866667",125,619.913237858465
"nag","QR17","1.62201365187713","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"nag","AS99","10.1507554945055","AS99",3.94,1.603082707,"0.230769231","0.769230769",0.346,"0.266153846",125,4767.33459193818
"lap","CO123","0.0211124053581829","CO123",2.83,1.32869281,"0.222222222","0.777777778",0.1914,"0.148866667",125,17.7276130577496
"lap","QR17","0.0131348511383538","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"lap","AS99","0.0866111951588502","AS99",3.94,1.603082707,"0.230769231","0.769230769",0.346,"0.266153846",125,40.6772231833775
"bxyl","CO123","0.0720338983050847","CO123",2.83,1.32869281,"0.222222222","0.777777778",0.1914,"0.148866667",125,60.4852481055117
"bxyl","QR17","0.0590963494913226","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"bxyl","AS99","1.38094521372667","AS99",3.94,1.603082707,"0.230769231","0.769230769",0.346,"0.266153846",125,648.565310289875
"bcell","CO123","0.333405734144222","CO123",2.83,1.32869281,"0.222222222","0.777777778",0.1914,"0.148866667",125,279.953313981482
"bcell","QR17","0.183138726716708","QR17",4.04,3.676449275,"1","0",0.2081,"0",125,Inf
"bcell","AS99","13.6154369519202","AS99",3.94,1.603082707,"0.230769231","0.769230769",0.346,"0.266153846",125,6394.53325423682
"phos","CO19","1.55614795068311","CO19",3.15,1.276470588,"0.176470588","0.823529412",0.3097,"0.255047059",125,762.676874605281
"phos","QR87","2.25496277915633","QR87",3.63,1.038638298,"0.416666667","0.583333333",0.3563,"0.207841666",125,1356.17825250949
"phos","AS180","0.478808705612829","AS180",2.59,0.658484848,"0.756756757","0.243243243",0.3254,"0.079151351",125,756.160033220452
"bglu","CO19","1.96799351767447","CO19",3.15,1.276470588,"0.176470588","0.823529412",0.3097,"0.255047059",125,964.524706435877
"bglu","QR87","2.63322884012539","QR87",3.63,1.038638298,"0.416666667","0.583333333",0.3563,"0.207841666",125,1583.67478162763
"bglu","AS180","2.35431235431235","AS180",2.59,0.658484848,"0.756756757","0.243243243",0.3254,"0.079151351",125,3718.05459503836
"nag","CO19","3.25445869837297","CO19",3.15,1.276470588,"0.176470588","0.823529412",0.3097,"0.255047059",125,1595.02853666163
"nag","QR87","1.1447864321608","QR87",3.63,1.038638298,"0.416666667","0.583333333",0.3563,"0.207841666",125,688.496713744105
"nag","AS180","0.764667535853977","AS180",2.59,0.658484848,"0.756756757","0.243243243",0.3254,"0.079151351",125,1207.60341768199
"lap","CO19","0.0193565037852719","CO19",3.15,1.276470588,"0.176470588","0.823529412",0.3097,"0.255047059",125,9.48673151788426
"lap","QR87","0.0428156748911466","QR87",3.63,1.038638298,"0.416666667","0.583333333",0.3563,"0.207841666",125,25.7501754311059
"lap","AS180","0.0162801778907243","AS180",2.59,0.658484848,"0.756756757","0.243243243",0.3254,"0.079151351",125,25.710518021866
"bxyl","CO19","0.098135426889107","CO19",3.15,1.276470588,"0.176470588","0.823529412",0.3097,"0.255047059",125,48.0967254013244
"bxyl","QR87","0.0608599430920013","QR87",3.63,1.038638298,"0.416666667","0.583333333",0.3563,"0.207841666",125,36.6023475124577
"bxyl","AS180","0.207376798285889","AS180",2.59,0.658484848,"0.756756757","0.243243243",0.3254,"0.079151351",125,327.500408498853
"bcell","CO19","-1385","CO19",3.15,1.276470588,"0.176470588","0.823529412",0.3097,"0.255047059",125,-678796.300097701
"bcell","QR87","-258.75","QR87",3.63,1.038638298,"0.416666667","0.583333333",0.3563,"0.207841666",125,-155617.257225026
"bcell","AS180","-1419.375","AS180",2.59,0.658484848,"0.756756757","0.243243243",0.3254,"0.079151351",125,-2241552.07407641
"phos","AS157","1.98055049057914","AS157",2.56,0.906692913,"0.70967742","0.29032258",0.3137,"0.091074193",125,2718.32012085347
"phos","CO17","1.62676317743133","CO17",4.66,4.915502959,"0.833333333","0.166666667",0.2843,"0.047383333",125,4291.4962773707
"phos","QR128","3.16368886482584","QR128",2.22,1.305691057,"0.222222222","0.777777778",0.265,"0.206111111",125,1918.67923172385
"bglu","AS157","1.70168932838896","AS157",2.56,0.906692913,"0.70967742","0.29032258",0.3137,"0.091074193",125,2335.58112393727
"bglu","CO17","2.69529422771073","CO17",4.66,4.915502959,"0.833333333","0.166666667",0.2843,"0.047383333",125,7110.34359832478
"bglu","QR128","2.75957911455231","QR128",2.22,1.305691057,"0.222222222","0.777777778",0.265,"0.206111111",125,1673.59919436385
"nag","AS157","1.21163867979155","AS157",2.56,0.906692913,"0.70967742","0.29032258",0.3137,"0.091074193",125,1662.98300303296
"nag","CO17","1.00245834471456","CO17",4.66,4.915502959,"0.833333333","0.166666667",0.2843,"0.047383333",125,2644.54366452693
"nag","QR128","2.138619201726","QR128",2.22,1.305691057,"0.222222222","0.777777778",0.265,"0.206111111",125,1297.00625511523
"lap","AS157","0.0257015837732704","AS157",2.56,0.906692913,"0.70967742","0.29032258",0.3137,"0.091074193",125,35.2756128364355
"lap","CO17","-0.00951193912358961","CO17",4.66,4.915502959,"0.833333333","0.166666667",0.2843,"0.047383333",125,-25.0930509774123
"lap","QR128","0.0478596118053709","QR128",2.22,1.305691057,"0.222222222","0.777777778",0.265,"0.206111111",125,29.0253710566402
"bxyl","AS157","0.107655502392345","AS157",2.56,0.906692913,"0.70967742","0.29032258",0.3137,"0.091074193",125,147.75796914328
"bxyl","CO17","0.12964846019756","CO17",4.66,4.915502959,"0.833333333","0.166666667",0.2843,"0.047383333",125,342.020210454486
"bxyl","QR128","0.228148148148148","QR128",2.22,1.305691057,"0.222222222","0.777777778",0.265,"0.206111111",125,138.364779948804
"bcell","AS157","0.337677725118483","AS157",2.56,0.906692913,"0.70967742","0.29032258",0.3137,"0.091074193",125,463.465162296968
"bcell","CO17","0.535913140311804","CO17",4.66,4.915502959,"0.833333333","0.166666667",0.2843,"0.047383333",125,1413.77016553427
"bcell","QR128","0.416916391968834","QR128",2.22,1.305691057,"0.222222222","0.777777778",0.265,"0.206111111",125,252.846868581016
"phos","CO60","1.95860051749353","CO60",3,0.985321637,"0.181818181","0.818181819",0.3368,"0.275563637",125,888.452000968079
"phos","QR113","2.72800645682002","QR113",3.56,1.466017699,"0.25","0.75",0.2607,"0.195525",125,1744.02663138986
"phos","AS174","0.792237442922375","AS174",1.94,1.033846154,"0","1",0.1727,"0.1727",125,573.420268473057
"bglu","CO60","4.61677101119332","CO60",3,0.985321637,"0.181818181","0.818181819",0.3368,"0.275563637",125,2094.23994646712
"bglu","QR113","3.09288071664309","QR113",3.56,1.466017699,"0.25","0.75",0.2607,"0.195525",125,1977.29236455894
"bglu","AS174","1.44394534905484","AS174",1.94,1.033846154,"0","1",0.1727,"0.1727",125,1045.12546978492
"nag","CO60","3.51094843223633","CO60",3,0.985321637,"0.181818181","0.818181819",0.3368,"0.275563637",125,1592.62143150455
"nag","QR113","1.80251868253529","QR113",3.56,1.466017699,"0.25","0.75",0.2607,"0.195525",125,1152.35819111066
"nag","AS174","0.324900133155792","AS174",1.94,1.033846154,"0","1",0.1727,"0.1727",125,235.16222724073
"lap","CO60","0.0268069896743447","CO60",3,0.985321637,"0.181818181","0.818181819",0.3368,"0.275563637",125,12.1600721552862
"lap","QR113","0.0210480020105554","QR113",3.56,1.466017699,"0.25","0.75",0.2607,"0.195525",125,13.4560810705507
"lap","AS174","0.0157843613404565","AS174",1.94,1.033846154,"0","1",0.1727,"0.1727",125,11.4246969748527
"bxyl","CO60","0.266065716778133","CO60",3,0.985321637,"0.181818181","0.818181819",0.3368,"0.275563637",125,120.691593997457
"bxyl","QR113","0.157627571466738","QR113",3.56,1.466017699,"0.25","0.75",0.2607,"0.195525",125,100.772005796406
"bxyl","AS174","0.0506130595950955","AS174",1.94,1.033846154,"0","1",0.1727,"0.1727",125,36.6336563369249
"bcell","CO60","1.05276771857217","CO60",3,0.985321637,"0.181818181","0.818181819",0.3368,"0.275563637",125,477.551995808218
"bcell","QR113","0.806688075956437","QR113",3.56,1.466017699,"0.25","0.75",0.2607,"0.195525",125,515.719266050657
"bcell","AS174","0.438695871097684","AS174",1.94,1.033846154,"0","1",0.1727,"0.1727",125,317.527411043489
"phos","QR122","1.12666496988207","QR122",2.45,0.882608696,"0.470588236","0.529411764",0.2114,"0.111917647",125,1258.36385065582
"phos","CO35","2.2012218403971","CO35",3.98,2.638888889,"0.2","0.8",0.2864,"0.22912",125,1200.91100754905
"phos","AS97","2.89291422482685","AS97",2.76,1.601351351,"0.357142857","0.642857143",0.2297,"0.147664286",125,2448.89463728119
"bglu","QR122","2.56047753691486","QR122",2.45,0.882608696,"0.470588236","0.529411764",0.2114,"0.111917647",125,2859.77860233568
"bglu","CO35","3.97085610200364","CO35",3.98,2.638888889,"0.2","0.8",0.2864,"0.22912",125,2166.36266039828
"bglu","AS97","2.71851651813845","AS97",2.76,1.601351351,"0.357142857","0.642857143",0.2297,"0.147664286",125,2301.26440165299
"nag","QR122","0.470959975925369","QR122",2.45,0.882608696,"0.470588236","0.529411764",0.2114,"0.111917647",125,526.011746750458
"nag","CO35","3.1733409610984","CO35",3.98,2.638888889,"0.2","0.8",0.2864,"0.22912",125,1731.26580018025
"nag","AS97","1.27526753864447","AS97",2.76,1.601351351,"0.357142857","0.642857143",0.2297,"0.147664286",125,1079.53281493237
"lap","QR122","0.0203828429634881","QR122",2.45,0.882608696,"0.470588236","0.529411764",0.2114,"0.111917647",125,22.7654479765466
"lap","CO35","0.00199234937838699","CO35",3.98,2.638888889,"0.2","0.8",0.2864,"0.22912",125,1.0869573686207
"lap","AS97","0.0471851610803775","AS97",2.76,1.601351351,"0.357142857","0.642857143",0.2297,"0.147664286",125,39.9429360667967
"bxyl","QR122","0.0618361153262519","QR122",2.45,0.882608696,"0.470588236","0.529411764",0.2114,"0.111917647",125,69.0643041823555
"bxyl","CO35","0.169834710743802","CO35",3.98,2.638888889,"0.2","0.8",0.2864,"0.22912",125,92.655983078628
"bxyl","AS97","0.146549007248661","AS97",2.76,1.601351351,"0.357142857","0.642857143",0.2297,"0.147664286",125,124.055900057531
"bcell","QR122","0.153871072238419","QR122",2.45,0.882608696,"0.470588236","0.529411764",0.2114,"0.111917647",125,171.857473288394
"bcell","CO35","0.786001507916562","CO35",3.98,2.638888889,"0.2","0.8",0.2864,"0.22912",125,428.815417639535
"bcell","AS97","0.476831896551724","AS97",2.76,1.601351351,"0.357142857","0.642857143",0.2297,"0.147664286",125,403.645246142764
"phos","QR134","3.47298468650679","QR134",3.25,1.000204082,"0.076923077","0.923076923",0.3495,"0.322615384",125,1345.63665387187
"phos","CO23","2.12596840728443","CO23",4.65,2.271160714,"-0.111111111","1.111111111",0.3193,"0.354777778",125,749.049313090161
"phos","AS138","5.1795029150046","AS138",2.14,1.042674419,"0.25","0.75",0.2503,"0.187725",125,3448.86330736756
"bglu","QR134","2.37114345875675","QR134",3.25,1.000204082,"0.076923077","0.923076923",0.3495,"0.322615384",125,918.719153035163
"bglu","CO23","2.87891459901496","CO23",4.65,2.271160714,"-0.111111111","1.111111111",0.3193,"0.354777778",125,1014.33727587321
"bglu","AS138","5.63272055247544","AS138",2.14,1.042674419,"0.25","0.75",0.2503,"0.187725",125,3750.64625947226
"nag","QR134","1.38232586683032","QR134",3.25,1.000204082,"0.076923077","0.923076923",0.3495,"0.322615384",125,535.593595108254
"nag","CO23","1.89696927760864","CO23",4.65,2.271160714,"-0.111111111","1.111111111",0.3193,"0.354777778",125,668.365310357967
"nag","AS138","1.85096828515296","AS138",2.14,1.042674419,"0.25","0.75",0.2503,"0.187725",125,1232.49985694031
"lap","QR134","0.0567365699511635","QR134",3.25,1.000204082,"0.076923077","0.923076923",0.3495,"0.322615384",125,21.9830534922521
"lap","CO23","0.0213211910956924","CO23",4.65,2.271160714,"-0.111111111","1.111111111",0.3193,"0.354777778",125,7.51216409885049
"lap","AS138","0.0502023661270237","AS138",2.14,1.042674419,"0.25","0.75",0.2503,"0.187725",125,33.4281303282885
"bxyl","QR134","0.18629476584022","QR134",3.25,1.000204082,"0.076923077","0.923076923",0.3495,"0.322615384",125,72.1814485140222
"bxyl","CO23","0.152492031295277","CO23",4.65,2.271160714,"-0.111111111","1.111111111",0.3193,"0.354777778",125,53.728009739972
"bxyl","AS138","0.347780756627942","AS138",2.14,1.042674419,"0.25","0.75",0.2503,"0.187725",125,231.575946616022
"bcell","QR134","0.648323418063818","QR134",3.25,1.000204082,"0.076923077","0.923076923",0.3495,"0.322615384",125,251.198272857246
"bcell","CO23","0.479718066743383","CO23",4.65,2.271160714,"-0.111111111","1.111111111",0.3193,"0.354777778",125,169.020615329867
"bcell","AS138","0.569905213270142","AS138",2.14,1.042674419,"0.25","0.75",0.2503,"0.187725",125,379.481431129406
"phos","QR94","1.41866512568622","QR94",2.01,2.104109589,"0.2","0.8",0.2185,"0.1748",125,1014.49165166349
"phos","QR148","1.25997777104173","QR148",2.04,1.186486486,"0.133333333","0.866666667",3075,"2665",125,0.0590983945141524
"phos","QR13","6.14252740911714","QR13",1.99,0.218,"0.083333335","0.916666665",0.2624,"0.240533333",125,3192.1393869333
"bglu","QR94","1.43129407280351","QR94",2.01,2.104109589,"0.2","0.8",0.2185,"0.1748",125,1023.52264931601
"bglu","QR148","3.63708399366086","QR148",2.04,1.186486486,"0.133333333","0.866666667",3075,"2665",125,0.170594934036626
"bglu","QR13","3.436814048291","QR13",1.99,0.218,"0.083333335","0.916666665",0.2624,"0.240533333",125,1786.0383451984
"nag","QR94","0.904807429664026","QR94",2.01,2.104109589,"0.2","0.8",0.2185,"0.1748",125,647.030484599561
"nag","QR148","0.633850762527233","QR148",2.04,1.186486486,"0.133333333","0.866666667",3075,"2665",125,0.0297303359534349
"nag","QR13","1.20423023578363","QR13",1.99,0.218,"0.083333335","0.916666665",0.2624,"0.240533333",125,625.812554108473
"lap","QR94","0.0506702840727737","QR94",2.01,2.104109589,"0.2","0.8",0.2185,"0.1748",125,36.2344708758393
"lap","QR148","0.0528492647058823","QR148",2.04,1.186486486,"0.133333333","0.866666667",3075,"2665",125,0.00247885856969429
"lap","QR13","0.0638297872340425","QR13",1.99,0.218,"0.083333335","0.916666665",0.2624,"0.240533333",125,33.1709676357219
"bxyl","QR94","0.107301753467679","QR94",2.01,2.104109589,"0.2","0.8",0.2185,"0.1748",125,76.7318031090382
"bxyl","QR148","0.0961538461538462","QR148",2.04,1.186486486,"0.133333333","0.866666667",3075,"2665",125,0.00451003030740367
"bxyl","QR13","0.161700082394946","QR13",1.99,0.218,"0.083333335","0.916666665",0.2624,"0.240533333",125,84.0320551304557
"bcell","QR94","0.478807947019868","QR94",2.01,2.104109589,"0.2","0.8",0.2185,"0.1748",125,342.396987285375
"bcell","QR148","0.186092715231788","QR148",2.04,1.186486486,"0.133333333","0.866666667",3075,"2665",125,0.008728551371097
"bcell","QR13","0.612671232876712","QR13",1.99,0.218,"0.083333335","0.916666665",0.2624,"0.240533333",125,318.392062981096
"phos","QR50","3.09221146085553","QR50",2.04,1.875,"0","1",0.3084,"0.3084",125,1253.32825099527
"phos","AS168","1.4199212836815","AS168",2.26,0.315051546,"0.22222222","0.77777778",0.2978,"0.231622223",125,766.29158532939
"phos","QR77","12.1640632136658","QR77",2.23,1.962786885,"0.181818182","0.818181818",0.3192,"0.261163636",125,5822.05059248074
"bglu","QR50","2.35676368295808","QR50",2.04,1.875,"0","1",0.3084,"0.3084",125,955.238198345525
"bglu","AS168","2.35014175779668","AS168",2.26,0.315051546,"0.22222222","0.77777778",0.2978,"0.231622223",125,1268.30541525623
"bglu","QR77","6.05215281989084","QR77",2.23,1.962786885,"0.181818182","0.818181818",0.3192,"0.261163636",125,2896.72449837678
"nag","QR50","0.670353385486917","QR50",2.04,1.875,"0","1",0.3084,"0.3084",125,271.70613873497
"nag","AS168","1.18647234678625","AS168",2.26,0.315051546,"0.22222222","0.77777778",0.2978,"0.231622223",125,640.305759211547
"nag","QR77","5.53192934782609","QR77",2.23,1.962786885,"0.181818182","0.818181818",0.3192,"0.261163636",125,2647.73143408932
"lap","QR50","0.104846605744125","QR50",2.04,1.875,"0","1",0.3084,"0.3084",125,42.4961923411661
"lap","AS168","0.0613120784794604","AS168",2.26,0.315051546,"0.22222222","0.77777778",0.2978,"0.231622223",125,33.0884045177848
"lap","QR77","0.0815886699507389","QR77",2.23,1.962786885,"0.181818182","0.818181818",0.3192,"0.261163636",125,39.050550451987
"bxyl","QR50","0.133953553441522","QR50",2.04,1.875,"0","1",0.3084,"0.3084",125,54.2937554480877
"bxyl","AS168","0.108785458551363","AS168",2.26,0.315051546,"0.22222222","0.77777778",0.2978,"0.231622223",125,58.7084526812454
"bxyl","QR77","0.328286257468767","QR77",2.23,1.962786885,"0.181818182","0.818181818",0.3192,"0.261163636",125,157.126707270977
"bcell","QR50","0.298279689234184","QR50",2.04,1.875,"0","1",0.3084,"0.3084",125,120.898058217487
"bcell","AS168","0.611755441008018","AS168",2.26,0.315051546,"0.22222222","0.77777778",0.2978,"0.231622223",125,330.147207532855
"bcell","QR77","1.35300586510264","QR77",2.23,1.962786885,"0.181818182","0.818181818",0.3192,"0.261163636",125,647.585306010328
"phos","QR119","1.63268608414239","QR119",2.3,1.4554,"0.111111111","0.888888889",0.2729,"0.242577778",125,841.320924779016
"phos","AS7","3.68836783902885","AS7",2.34,0.551730769,"0.222222221","0.777777779",0.2443,"0.190011111",125,2426.41589458738
"phos","QR68","1.81257706535142","QR68",3.88,1.670307692,"0","1",0.211,"0.211",125,1073.80157899966
"bglu","QR119","1.5282131661442","QR119",2.3,1.4554,"0.111111111","0.888888889",0.2729,"0.242577778",125,787.486171829082
"bglu","AS7","4.92774156984982","AS7",2.34,0.551730769,"0.222222221","0.777777779",0.2443,"0.190011111",125,3241.74566944786
"bglu","QR68","1.98687159782261","QR68",3.88,1.670307692,"0","1",0.211,"0.211",125,1177.05663378117
"nag","QR119","1.16230321697467","QR119",2.3,1.4554,"0.111111111","0.888888889",0.2729,"0.242577778",125,598.933271298386
"nag","AS7","1.95824881676809","AS7",2.34,0.551730769,"0.222222221","0.777777779",0.2443,"0.190011111",125,1288.24625469408
"nag","QR68","0.704910228509249","QR68",3.88,1.670307692,"0","1",0.211,"0.211",125,417.600846273252
"lap","QR119","-0.00876851130163679","QR119",2.3,1.4554,"0.111111111","0.888888889",0.2729,"0.242577778",125,-4.51840198117652
"lap","AS7","0.125376668101593","AS7",2.34,0.551730769,"0.222222221","0.777777779",0.2443,"0.190011111",125,82.479826733391
"lap","QR68","0.027257077276205","QR68",3.88,1.670307692,"0","1",0.211,"0.211",125,16.1475576280835
"bxyl","QR119","0.139667601121346","QR119",2.3,1.4554,"0.111111111","0.888888889",0.2729,"0.242577778",125,71.9705254294491
"bxyl","AS7","0.183709175738725","AS7",2.34,0.551730769,"0.222222221","0.777777779",0.2443,"0.190011111",125,120.854232399813
"bxyl","QR68","0.0791695988740324","QR68",3.88,1.670307692,"0","1",0.211,"0.211",125,46.9014211339055
"bcell","QR119","0.380416240191061","QR119",2.3,1.4554,"0.111111111","0.888888889",0.2729,"0.242577778",125,196.027972619498
"bcell","AS7","1.17916068866571","AS7",2.34,0.551730769,"0.222222221","0.777777779",0.2443,"0.190011111",125,775.718247777698
"bcell","QR68","0.17656162070906","QR68",3.88,1.670307692,"0","1",0.211,"0.211",125,104.598116533803
"phos","QR163","1.57537520313546","QR163",2.29,0.4482,"-0.142857142","1.142857142",0.218,"0.249142857",125,790.397536430003
"phos","QR203","4.66942504956469","QR203",2.35,1.058571429,"0.111111111","0.888888889",0.2466,"0.2192",125,2662.76519706016
"phos","CO84","1.16106283843345","CO84",2.07,0.24987013,"0.333333332","0.666666668",0.199,"0.132666667",125,1093.96623949391
"bglu","QR163","1.5271481817266","QR163",2.29,0.4482,"-0.142857142","1.142857142",0.218,"0.249142857",125,766.201066385881
"bglu","QR203","1.38766922795463","QR203",2.35,1.058571429,"0.111111111","0.888888889",0.2466,"0.2192",125,791.325973970478
"bglu","CO84","3.86028725983958","CO84",2.07,0.24987013,"0.333333332","0.666666668",0.199,"0.132666667",125,3637.20532362472
"nag","QR163","0.529615795090715","QR163",2.29,0.4482,"-0.142857142","1.142857142",0.218,"0.249142857",125,265.718934042485
"nag","QR203","1.35907909394727","QR203",2.35,1.058571429,"0.111111111","0.888888889",0.2466,"0.2192",125,775.022293537449
"nag","CO84","2.46432346723044","CO84",2.07,0.24987013,"0.333333332","0.666666668",0.199,"0.132666667",125,2321.91280876759
"lap","QR163","0.0402422834384335","QR163",2.29,0.4482,"-0.142857142","1.142857142",0.218,"0.249142857",125,20.1903658422131
"lap","QR203","0.0126262626262626","QR203",2.35,1.058571429,"0.111111111","0.888888889",0.2466,"0.2192",125,7.20019538450194
"lap","CO84","-0.0155109489051095","CO84",2.07,0.24987013,"0.333333332","0.666666668",0.199,"0.132666667",125,-14.6145874995012
"bxyl","QR163","0.0571734123066798","QR163",2.29,0.4482,"-0.142857142","1.142857142",0.218,"0.249142857",125,28.6850549294896
"bxyl","QR203","0.128272251308901","QR203",2.35,1.058571429,"0.111111111","0.888888889",0.2466,"0.2192",125,73.1479535292547
